"","ADXEC.20619.C1_at","ADXECEMUTR.3882_at","ADXEC.7440.C1_s_at","ADXEC.4761.C1_at","ADXEC.3959.C2_s_at","ADXECRS.35702_at","ADXEC.9374.C1_at","ADXEC.19910.C1_at","ADXEC.7373.C1_at","ADXEC.111.CB26_s_at","ADXEC.33090.C1_x_at","ADXEC.10411.C1-a_s_at","ADXECADA.1318_s_at","ADXEC.14363.C1_at","ADXEC.18754.C1_s_at","ADXEC.3431.C1_at","ADXEC.111.C192_s_at","ADXEC.33090.C1_at","ADXEC.2767.C2_s_at","ADXEC.15009.C1_at","ADXECADA.8374_at","ADXEC.2767.C1_s_at","ADXEC.7460.C1_at","ADXEC.7186.C1_at","ADXEC.5981.C1_at","ADXEC.6231.C1_s_at","ADXEC.58.C1_at","ADXEC.2130.C1-a_s_at","ADXEC.181.C1_s_at","ADXEC.13026.C1_at","ADXEC.4174.C1_at","ADXEC.2368.C1_at","ADXEC.1294.C2_at","ADXEC.24770.C1_at","ADXECADA.7125_at","ADXEC.541.C5_x_at","ADXEC.2687.C1-a_s_at","ADXEC.13290.C1_s_at","ADXEC.8520.C1_at","ADXEC.11046.C1_at","ADXECEMUTR.4341_s_at","ADXEC.9408.C1_at","ADXEC.28601.C1_x_at","ADXEC.8486.C1_s_at","ADXEC.15603.C1_s_at","ADXECADA.8405_at","ADXEC.13953.C1_at","ADXEC.3196.C1_s_at","ADXEC.2368.C1_x_at","ADXEC.1526.C1_s_at","ADXEC.15325.C1_at","ADXEC.2631.C1_s_at","ADXEC.111.C13_s_at","ADXECNTDJ.5297_at","ADXEC.1352.C57-a_s_at","ADXEC.11107.C1-a_s_at","ADXEC.2891.C1_s_at","ADXEC.9749.C1_at","ADXEC.28601.C1_at","ADXEC.20685.C1_at","ADXEC.7462.C1_s_at","ADXECAD.8049_at","ADXEC.3238.C1_x_at","3766926_at","ADXEC.13846.C1_at","ADXEC.2717.C2_s_at","ADXEC.18780.C1_x_at","ADXEC.736.C2_at","ADXEC.23322.C1_at","ADXEC.8665.C1_at","ADXEC.2784.C1_s_at","ADXECEMUTR.6415_at","ADXEC.8216.C1_at","ADXEC.541.C2_x_at","ADXEC.26108.C1_s_at","ADXEC.5551.C1_at","ADXEC.27895.C1_at","ADXEC.2478.C2_x_at","ADXEC.30097.C1_x_at","ADXEC.26382.C1_at","ADXECNTDJ.6775_s_at","ADXEC.9344.C1_at","ADXECAD.8933_s_at","ADXEC.27599.C1_at","ADXEC.18780.C1_at","ADXECEMUTR.512_at","ADXEC.18279.C1_s_at","ADXEC.6857.C1_at","ADXECEMUTR.5280_s_at","ADXEC.26392.C1_at","ADXEC.2784.C1_at","ADXEC.11792.C2_s_at","ADXEC.3343.CB1_s_at","ADXECRS.36302_s_at","ADXEC.2121.C1_at","ADXECAD.28433_s_at","ADXECRS.6692_at","ADXECNTDJ.88_s_at","ADXECEMUTR.1413_s_at","2565148_at","ADXEC.22798.C1_at","ADXECAD.17552_s_at","ADXECADA.14824_s_at","ADXECAD.28226_s_at","ADXEC.32873.C1_x_at","ADXECADA.9593_at","ADXECAD.15315_at","ADXECRS.3787_s_at","ADXEC.16721.C1_at","ADXEC.5773.C2_s_at","ADXEC.16672.C1_at","ADXEC.21076.C1_at","ADXECRS.32665_s_at","ADXEC.16491.C1_at","ADXPCEC.8058.C1_at","ADXEC.7267.C1_s_at","ADXEC.18615.C1_at","ADXEC.1504.C4_x_at","ADXECAD.23630_s_at","ADXEC.11284.C2_at","ADXEC.3079.C2_s_at","ADXEC.11284.C2_x_at","ADXEC.3079.CB1_s_at","ADXEC.6920.C1_s_at","ADXECEMUTR.1066_s_at","responsenstage","response"
"SC00957A",6.40894767147079,7.57576186563445,7.9333890729481,6.79762373889717,4.5467689699473,6.63362878178312,9.68487062239655,6.08523184529234,7.37134179043918,5.16455536554784,3.7746554459647,5.66817715802503,3.89234725479906,4.99759283177677,5.63652411082644,5.20638760411407,5.10006616705352,3.54573698545109,6.47109807233735,5.39626120877881,4.5141266368496,8.19754589265381,6.7015391477027,7.78533608911272,4.3883427109709,7.71380952347538,6.53343478856277,4.84185910722123,6.22959691796135,6.33807108064294,6.46326202711533,7.78982202714533,5.73530419890494,8.26031970547003,4.9017436873637,5.33524039379101,9.99876299058519,4.62074576139016,7.81131479451445,5.47613703230413,5.33523667749555,6.49644773755628,8.17904439648955,6.79885178828105,7.53119365459217,4.41993282361866,7.66902912550045,6.63723155295028,7.91542929634893,10.260944680115,4.97266631978656,3.90359651743492,8.15080523274382,5.6750907984596,5.20735202532618,8.2489939638966,5.85208370951831,6.50696206347015,8.21269711542261,5.18824398276143,3.44750981880617,6.21835690888117,6.99405170759696,6.63112903308295,6.7075536035261,7.22972282026017,3.75564888045504,7.57192373387717,6.2638932649983,6.1600708086237,7.49639236544642,6.58863147246823,5.56454036990796,6.18393420489099,5.54611676561506,10.1726397223533,5.01763549526881,7.8890124184061,7.68408542339825,7.24796097908865,4.69639707769705,2.95148996135924,4.91597131717606,4.02249164062903,4.09935795566336,11.4908931068909,8.70066281019493,4.59528295392529,6.73360207402532,6.33645851409972,8.25367927718358,5.4861551974319,7.89963574120326,4.2263638192653,4.34758986302987,12.4988150887347,5.68215685528876,8.48337669630042,7.73415948872013,4.20642342484767,6.36442807857926,8.41663675988521,8.2630796180457,5.17567984026291,3.90302302916926,5.05946497012472,8.7852505344659,9.56007157346166,5.58503559424926,6.945365632677,8.09200734067988,4.881757445553,4.32304572519342,7.34215393821173,3.07445172635942,7.26127177812434,8.76778053882972,8.06589516770297,5.58509469101228,9.89687015939906,1.78236322112377,8.54474735554464,7.26429157316595,5.44094451975034,3.30920182896241,"Block4","nonresponder"
"SC00959A",6.56692551419935,7.53277972194324,8.36967815647736,7.27244597971026,4.27668423532589,6.95723724106134,10.3039945210799,6.29032271933841,7.46200685929181,7.23963463191069,5.8958497927432,5.37103076965546,4.09796033833369,5.49288295619966,6.98823556594789,5.04111431930335,7.16818552813061,5.90466283062724,6.50024208176868,5.28536171760252,6.42801183727948,8.34498699396629,6.64007713890606,7.53352654764603,4.92992618007074,7.76383437351296,7.60281217768716,5.02395436654612,6.09324285718827,7.56807504180049,7.04271080992064,7.15989631567408,6.38418510408053,7.99985622152681,4.75813843724826,4.94771547824572,10.4150096130553,4.4152960866502,7.83942869145844,5.67401965381687,5.76643695007614,5.94284346240017,6.08208353013316,7.07531357519131,6.73479569692231,6.30925963890467,6.14827553566815,5.2081007762297,7.22379417800977,11.0286226488696,5.38606401933439,5.57857461068683,8.11395614818734,6.46569381895943,6.62824064634353,8.05639726950444,5.71671188133616,7.23930391501034,6.20116985607096,4.14740291354904,5.51020562990437,5.27888168347341,6.49099244163315,7.58046789959244,7.35902421346738,8.09660746037427,7.45644474501171,7.99559887750916,7.08333453437397,5.91914232634214,8.03998668742719,7.24536864213426,4.34504369538189,5.9212323497263,6.66683333069447,10.0129255964401,4.89461888554292,8.17262133722442,4.97203775479604,2.74749487828823,4.17010275857904,7.68397651933343,6.44315878333637,6.40096906799911,7.65755323851134,11.399217255501,7.68679955623623,5.11991792764375,7.39548556946427,3.93123861246786,8.6534724177604,2.95755891096302,6.30057049061698,6.76774821441879,5.05903810598704,9.31677407928712,6.80973502593399,8.68482967950661,6.99899900157174,4.75534528672236,5.41284078385713,9.1377588846799,7.35834735167763,6.60543452886254,3.17359882215561,5.22029521169205,4.64541560998186,8.62098837140431,5.22090198429668,5.99958268754714,7.0290843525805,4.93344678342019,8.15224949205876,5.24801261572564,3.72728655887824,6.49550922641795,10.2423451725772,7.83530756761408,5.62742202052042,9.90129111753454,6.92197202222109,8.63120147571944,9.8313404108141,5.226857646039,5.99702250891141,"Block4","nonresponder"
"SC00961A",6.59207732678843,6.50008499413425,7.17553137917307,7.39077760038636,4.83883609651038,6.30512877066348,9.81601622251066,5.9059966394589,6.74221780618493,6.17639862210339,6.23481996190957,5.17968781645729,4.98034162897109,5.52937960384833,6.84476112649064,4.76917087052227,6.55729409410705,6.43221779839746,6.43887496490015,3.55550871729517,4.41900060302476,8.28182508806949,6.57590121178395,6.68892905478035,5.95170290718945,6.93364203357943,5.93017612779184,3.44415426959006,5.45550623691315,7.26404374428026,6.72678827130868,7.03890824691239,6.84286521448732,5.59702278705453,3.15159693538063,4.41829986596795,9.86813821456788,4.62769484340591,7.45180901339532,6.1143187551788,5.28742158324081,6.56126759818923,4.72365023601341,7.25830330833757,7.68243169966817,4.49738263275187,8.76759892300048,7.24806321563366,7.14228124631162,8.44736643595306,4.92445233010984,4.46611051043495,7.85641940396379,5.65456656638252,6.1008567942112,7.37126783288796,3.88766469284622,7.0164884199845,4.58430643007182,4.60337533142808,4.95871175581735,6.02785124578058,6.51859172916844,6.33734982387545,6.09173661164268,6.88028844915202,7.68725540306179,7.15614848184654,6.93003753740302,7.4002612705961,6.94404131041833,4.90055866481248,6.93370575990447,5.59946979390595,5.24322732036165,9.60783280529556,5.41525707259075,7.98297998362857,7.23842230774605,5.07411741229737,4.33955199985393,4.70890751473813,6.3874499727058,6.28714914505972,8.00893117948764,9.35161651449039,8.21361397753633,3.88729275958418,4.85801443363371,4.89968898671638,7.6721545324664,3.71191681331597,6.0054788547506,4.18648301926314,5.80760154280953,11.963549437292,6.73422682538723,9.34783653598585,4.94114341018496,3.45203577971255,6.46363063870002,5.9457756314157,7.80943756028089,5.69072651773179,3.50774658315696,6.22615235159905,5.0051010016994,8.9253056515338,5.25409944059874,1.91475127046263,8.70759790360193,5.55941571168211,8.00100416763405,5.11342473165929,6.12389088549462,4.85607226834942,9.56740646215235,6.61017992833037,4.58181633208036,8.14902015959301,9.18490267893196,6.8302737221066,12.5056535354799,9.03369062849506,3.63931830320886,"Block3","nonresponder"
"SC00962A",6.18019548033336,7.35836586688672,7.70144815950662,6.65167353904738,4.92339170142873,6.45771777011641,9.64168959215666,6.0304330988002,6.37801209278842,3.71198444755432,3.98003491874095,5.13530232345515,4.28206971070302,5.93232661091833,5.94118963385557,5.51484738924449,5.62159371762786,4.47316691235558,6.46773366952543,5.15442107240481,4.5000967169678,7.91979663969138,6.30200829272669,8.63157426480238,5.52754416104138,7.30237153472388,7.67748772130845,4.79394730542537,5.65106814687159,7.37953562743832,6.72662347382449,7.63898433205531,5.40850025049898,6.143214121243,3.22938880892281,6.24148927751274,10.6165009696209,4.94653389935871,7.84688606672432,5.52085864635272,3.58106469410509,6.51709917377274,4.61021860865343,7.01731268990896,6.98451585563743,4.99215040849759,6.86440359036721,5.07064940056999,7.66248802358959,10.7542263731828,4.83873886940084,3.2603446443984,8.06563580339769,5.95546253875536,5.83871560391988,7.23056201942526,4.26293972180489,7.4685146013872,5.01975929723292,4.06022823693804,5.28282194289736,6.4508273768248,6.53679351093088,6.21681191462562,6.05924103829368,6.51444390271846,8.13371882403325,5.69145169205778,6.44824744126299,6.42132615470512,7.09884060790994,8.25900361881537,2.86606619968926,6.84801324373029,6.6162569464542,10.2893804593286,4.04619287034073,6.92021252346595,7.2658660126365,2.51689574219593,4.70803911540825,5.85384035660589,5.52606579991085,6.37523906330496,8.44118345183081,11.2790470439297,6.95721939921039,4.70759131153527,8.5118266570638,3.8608966087729,7.45065247604373,5.46251400691174,6.05009609434239,4.88687241641959,7.1458441239408,11.9862259976092,6.23845108904841,7.25985169630342,8.7085510078259,2.72570602064352,5.26253984202344,9.30596803801633,6.59159831741361,5.46632388559126,2.13164277027946,3.30533339921571,5.51971999201282,7.93218973074991,4.60430080303038,2.99798048076621,6.37176674238162,4.65822535190654,5.52891108564855,7.3514526510157,6.66856935659379,8.90994031596204,9.69117080496136,8.41133516444818,8.97856486095374,10.8878755531113,1.84554397117186,9.39350726358214,6.56514766305952,3.1761839781908,4.62345496882295,"Block4","nonresponder"
"SC00966A",5.86240015396635,8.06450501290546,8.57251931323637,7.08928685047415,4.44404720394278,8.31295679850309,10.1245307797741,6.4810425045003,6.96576200322386,5.61121027565665,6.90556838700044,4.84818403524932,3.73511243298519,4.77074236784393,5.75770489093724,5.50356880657879,5.93426399270994,7.15395427228458,6.56468394866902,4.3074414714676,4.49501688516487,8.3363170355077,6.86504211009043,7.20300433264207,5.32481944306126,7.70019343656996,8.07102808398475,3.55093997378548,5.76193060568878,7.31034230106183,6.49443736852802,6.20404993506056,5.92909572737763,8.35799381276876,3.44035940993032,5.94626474302694,10.4823159341224,5.52894859875715,6.97429929916089,5.29910984898631,5.06102522865814,6.56948166202187,6.25720092939873,7.01389876147192,8.87102242128975,4.94367245773824,6.74454615501957,5.91753790652056,6.13600483190951,12.155542900427,4.65698323640487,4.83332965286539,8.20364943520909,5.20541980338608,5.8900520938429,7.21473202951578,4.38108613860932,7.00235449849222,6.29417017492782,3.95523980037587,3.70662430991499,7.32812344344183,7.58874785880829,6.94527430382611,7.44405848014736,8.41585395142256,8.02969404283435,6.31739221653348,5.87149108150122,5.61671456352022,6.70410631638685,7.06892560642787,4.4395557545899,6.79651190663374,4.64251856288836,11.1277905441038,3.58448873420201,7.67754223891777,6.46860394476298,3.22129551628865,3.87638503696892,7.68898009268746,6.66031446133748,7.74915598019988,8.56361144711124,12.1776234393644,6.84847819915442,4.95974117436878,7.34824204094427,3.94374421678227,8.14449519229149,4.36084305649176,5.60601236915781,4.58641621519191,4.88654983919651,10.9498960858233,2.62254251323963,7.65763731919633,6.45951380462561,3.24070303253943,4.96500717008774,9.14545346918284,6.74894496838163,5.34830979276709,5.71264281299053,5.5169768662624,4.4145774540346,7.83802390340335,3.73558586896582,7.50924031457954,4.75101772883519,5.03913429431353,9.41932132709227,8.85113388409002,5.57193991964868,8.07613825959599,8.64978484111515,7.90680790203331,5.43555472664311,9.84654732537913,2.04946025910406,8.38816938582966,3.83773327591364,7.88532491177333,4.88023068925453,"Block3","nonresponder"
"SC00967A",6.38491521791224,7.93776562637659,8.10150999475659,6.84889405599468,4.17707506289896,8.36769013996097,10.2610055031694,6.45172780582031,7.58343388705591,6.37520352983225,6.35858209870469,5.61143978308051,4.15688243180609,5.36056671519371,5.70764441045071,5.48749219932785,6.52557714275281,6.82064851960153,6.64093891952551,4.6883222721975,5.7067623388973,8.36345335620198,6.38614460700727,8.0483984582218,5.71307660153554,7.43173046681821,6.70762447729729,4.24031564270145,5.4063876852042,7.4750481987178,6.50121916539154,7.5507881880575,5.38679283038671,8.82254370247315,5.94087912719045,7.66839248576017,9.9771468490218,4.46068967245209,6.67097401755408,5.90683645529186,3.29801718735612,6.22313877747265,5.84019919585754,7.35898378267381,7.20255699720617,5.47179949236627,6.09257623409885,5.85491290007816,7.56187950870179,11.8345169756871,5.07805726245447,4.24599798565119,7.31053643379659,5.59440678620552,5.92770350643877,7.59022283999461,5.30963415373991,6.82182715734395,5.4655285962928,4.7488086514882,4.51575323282118,6.96937197816533,6.02069575761353,6.21128824061767,5.7562514267457,8.48388478678203,6.9584289442975,7.01349190887766,6.37659439552344,5.81676682749203,8.00020266568017,7.69478237820835,6.70681964547733,8.72175874327111,5.60424539304823,9.86873753942535,5.50220895249699,7.78730631598667,6.78386798065146,3.83417767211758,4.7898250808812,4.18844961915172,6.79107941937231,7.44098936208076,6.75364823380008,10.5344238622204,7.49683362934912,4.82463188172841,8.28708081324974,6.33743516961483,8.92825767320893,5.39629818501438,6.1822732030693,4.19072966575738,4.69725040147479,11.5633100901032,6.23693122360112,8.72516791962085,10.4515091229281,3.78022667566512,4.56680040316168,10.8753152587581,6.91027806527043,7.63347623293767,2.32560911536067,5.9000060007553,6.66356089250222,8.420080438338,3.81632925970201,8.53931019355677,8.6871338741587,5.81624802058236,6.92772677095764,6.36293219530527,4.95062204011109,1.67980832624553,10.7149910255157,8.46633748082238,8.05347156780495,8.75658263986279,2.49561376595852,7.45506871006024,7.06632086788603,8.14692515325075,5.50853254345868,"Block1","nonresponder"
"SC00968A",5.70705955481015,6.87061606612272,6.96109417752071,6.28040924122596,4.24612118780129,7.71143563970678,10.5237050970795,5.61445381154073,5.93938484384511,5.45685588518005,5.23146714472699,4.0224394451376,3.60564580337772,5.40536409512951,5.15885492457807,4.31050059566834,5.62392412004157,5.53851687039978,5.35922893828309,4.54845295502109,5.23276155189429,7.11275882727864,6.38663410742614,6.72804260397155,4.85817972182225,7.18807993662736,5.61057792006526,4.16045025202054,4.22075433480085,7.11021312741498,6.44849030940042,7.55995703980303,5.23705383517532,5.63416913746575,3.92959705033918,4.95779246373443,8.5818720228197,4.25973312606923,6.16044425993811,6.16514030475512,5.32696452840989,5.9085471683216,5.21167823305148,6.72351970765,6.63893312847924,4.87360572101151,7.20338352531345,5.91640544391228,7.37631249943736,9.88144368591352,5.11315587945815,4.10762274960313,6.79632302472077,6.13393675930148,5.97800570509519,7.69926852007843,4.71762572318608,5.7136136924697,4.85061133589124,4.75957243549552,4.37273974338479,6.27834813091948,6.03390201184923,6.60615220503395,7.043175585538,6.0562377401689,6.33699496710587,7.2665716006424,5.73347159830825,6.14180899050267,6.98108517022081,7.68545308632468,4.97795398644255,5.7825273920079,4.52044673368833,7.62020614951304,5.30527329101621,6.78326051364243,4.39408976241414,4.00668775993163,4.99045805821094,3.52099466272312,4.24167832542022,6.28817651340938,6.38928854793303,6.39463183363675,7.03216688746924,1.90074569735385,8.10447675722991,3.31852616263642,7.73629478956153,6.74901040936469,7.0593742394761,3.3870504639768,3.88725378501017,7.12531538467111,2.61223822668888,8.20531964332915,7.36840454031597,3.48951660651859,5.647133725598,8.03153912955305,6.90263854092216,7.94505064540026,2.94739257524865,4.94689866288446,7.32279403934816,8.22357143869235,6.60422395885265,7.45846758832118,7.31174274981503,5.52203500291671,4.54675000891393,4.6100858022471,6.52784873458184,2.31027205913594,11.5459769863807,7.74888424966276,8.05001940952836,9.93928303117759,7.19112884033544,8.4583223921703,10.762297655927,8.10849242858319,8.102762955034,"Block4","nonresponder"
"SC00969A",7.07364410689134,7.12559131929604,7.64778174728753,7.19900694693855,4.48384613694947,7.81591059635135,10.6252028760277,6.10067317200859,6.64555326609211,5.66846213519908,6.37274730744259,4.79419844413419,4.2436022903226,5.13521148908303,5.97347976766459,5.152741131247,5.81914535093713,6.63736419978959,6.170816217832,5.37086214313296,8.2423887445185,7.99081721341164,6.42527034222648,7.92230089151412,5.00371849529883,7.6337668744003,7.09852843990309,4.24843508821381,5.5623480155426,6.52268746962136,6.54490835014616,8.29066345355476,5.54313872829831,8.84129414829615,4.57588071072048,6.92921200849049,9.75961281948258,4.14939932513297,7.57139186161445,6.53012155955903,6.20730809279494,6.52203745406666,6.12812737705408,6.97834254354797,8.03103539919188,7.76062937180391,8.07359540514331,6.23742308781926,8.29230117195334,11.1994698177521,5.50553642599326,4.0553910757717,7.22645493799875,5.76132383859126,6.46131307390197,7.67746356982684,5.57903079500163,5.43275586861227,6.00610888573347,4.97948354929704,3.90119517211094,7.42706622951317,5.60911821903727,7.15630066551479,7.09617779906763,7.72879544772054,6.49823990461794,7.10025948413805,5.80142315519952,6.34294916049462,7.87588432482452,7.35715571337254,3.76527488370819,8.14479879303586,5.44511367615714,10.0130320979136,5.77009701910617,7.52384790364301,6.01049634392606,3.44538836863004,7.23593078490956,3.81019156592541,4.89953775938695,6.99715544451579,6.8216664300808,8.69595866818726,7.04900332729191,5.04040173921234,7.43255554076223,3.67591552418641,8.99896563536228,6.12420566132554,7.02896356751706,4.39781197383441,4.73690165091258,10.479341903096,4.96776258403272,8.23464652454845,7.79625814468138,5.63736736899371,4.50264547363144,9.50003581818,6.97492187987013,7.88370300617871,3.75516186576379,5.86997470029834,6.32731026584721,8.21124069261515,5.89420168472505,7.89745049984667,8.23082512407439,5.5769329923329,5.4746798689337,4.22805888800905,7.6610522740989,4.52707066145565,10.8848542922424,10.783692868162,8.76321670961606,8.15989411748384,2.08307202264896,6.89531681330153,5.666537907353,6.40689664054523,6.28186649315148,"Block3","nonresponder"
"SC00972A",6.76401747762477,7.3291485318442,7.71604429614646,6.86861551526337,4.56182256728736,7.65504011956825,9.73021512833738,6.57981002921462,7.85963648956404,5.58190169064047,4.4067694159399,4.54552982376627,4.19268993826808,6.05369918646794,7.31620174440348,5.15770884415021,5.89975320196593,4.67810644070271,6.73201673169923,5.28054620552982,4.55288590143162,8.42781437519398,7.22360897720341,7.37794930140903,5.78313441054885,7.84047394608667,7.166821488942,4.24966832638534,6.73177872512457,6.85530697605248,7.42979368199655,7.33545826734302,6.28013360042002,7.03154549607428,5.22853594020728,5.20450781303848,10.4657294838528,3.10649970528856,7.92348757675858,5.83683989318912,3.8084349985169,6.6502991386682,5.60486160000163,7.09338007459386,7.7618792340889,5.08752931439699,6.70297761991002,6.71340290773532,7.43659589328801,11.1834694851784,5.46150265694531,5.34760528254672,8.44109404791406,5.79198981452632,5.48363842662915,7.38598516027428,5.31141961435419,6.68961950098608,5.51798847168646,4.16218155180938,5.14978826281436,6.22570540366264,6.79084705288985,6.67803354549239,7.31895435469731,7.39968499620828,7.89092447251354,6.40560826467137,6.4835738847432,6.02639190923228,7.38882750661311,7.20809222242145,5.15212631134606,5.74133367245414,7.0613942080898,10.2954270081049,5.41907482948201,7.78170656951214,8.51922305796986,4.2727450933168,4.87162871781063,6.24888960126357,6.00318967107163,6.41437868371673,8.18092911894987,11.7137189123754,8.37922688473043,4.79542911462961,7.09161526768257,4.6660305972802,8.05987989514198,5.17296640956345,7.4663950012042,4.57948183597403,5.00278771647006,13.0523538789079,4.80447899692282,6.52334402668058,8.7911027929343,3.2592579171052,6.86976148539535,8.38352805681265,7.8592180896709,6.69174263651047,5.40452118949282,2.19282019745324,5.11873815537169,8.96684132063501,5.80724170261543,5.84339196555063,6.74211620172627,4.78484594628186,10.3201176114616,8.08483723811312,5.75492919501555,8.09736180478655,10.5407849052176,8.4876700401927,6.5792333970171,10.9841117446711,6.70628081407167,9.74361960862192,9.8039395629307,4.93442800976552,5.41356323985979,"Block3","nonresponder"
"SC00973A",6.48809725518706,7.55134426416119,8.01711731296399,6.86137458672998,4.22148755766019,6.49547532480501,10.5863460975954,6.13263950241778,6.83338691034035,5.27235652601739,5.36736973851312,4.89176250551762,3.13909558754929,6.14964126530499,6.16995965100598,3.7725687474392,5.33431826727352,5.61448733706517,5.78794087303249,5.39542907591842,4.25751890825187,7.62530622223015,6.3416369073858,8.18277359663822,5.32677094172436,8.67929863551353,5.7935430805552,3.9346708130411,5.68672011097079,5.74761809165529,7.05156668944562,8.38063852528374,5.38900811775988,6.95353244135079,5.36655269312772,5.44962182634792,10.0742999789006,4.08813133368036,6.51577447007479,6.87782646880529,4.14754361271558,6.05232396480562,4.96587907963735,6.41133017033421,8.15577038705161,4.2948672423986,7.43885523404287,6.31389604307644,8.41022153556294,10.6520986498809,4.97367866091599,4.44206645739667,7.71604923062348,6.82975671299635,7.46876183549428,7.34973859978149,5.90608780818408,5.7721340464223,4.84691476758328,3.44379789579396,3.73453305707321,6.30349025293324,5.94801314635072,5.91453383070321,8.60596945804094,6.59642371758593,7.08016919604807,6.70472979466879,5.6496646843309,6.36617634442129,8.56746230675217,6.95458585488325,5.69644861973723,6.10911278969797,5.23058368282291,9.58605234573807,6.16048116234258,6.90835633500268,7.66228627064566,4.90799770057714,2.6388885352899,7.70670935470944,6.18777631606939,5.62187359581577,7.20058380625461,10.3687111777391,7.2716067885394,3.26537445637489,7.39190122096454,4.54069845144071,9.14784882215843,7.08416785042426,8.55085518270715,6.00552526303693,5.36183838762567,12.5221337797312,5.74097119039706,7.59460377468497,5.45027845927062,2.84215687014144,7.4254108531292,8.06185812934808,7.01952223807537,5.6731194849731,4.67466948492876,5.96717490516633,6.42437985213361,8.27169583118505,6.07163197350066,4.50220922908701,9.35292209217024,4.82628444040982,10.2213045157082,7.37103512049118,5.43407225695456,7.65154118444448,9.19596610992508,8.44937779612626,6.73862358714008,9.11020468586008,4.09816731646379,7.75577010296813,10.4781528245981,4.37211037490821,2.54690466156378,"Block3","nonresponder"
